date,dow,vtm,vleague,htm,hleague,daynt,parkid,attend,length,at_bats,hit,rbi,walk,strkout
20220817,Wed,BAL,AL,TOR,AL,D,TOR02,40141,167,63,12,7,3,14
20220818,Thu,NYN,NL,ATL,NL,N,ATL03,39378,161,63,12,5,0,21
20220818,Thu,LAN,NL,MIL,NL,D,MIL06,37403,178,62,12,8,6,26
20220818,Thu,BOS,AL,PIT,NL,N,PIT08,20991,157,64,15,10,4,16
20220818,Thu,WAS,NL,SDN,NL,N,SAN02,41820,199,61,9,4,8,14
20220818,Thu,ARI,NL,SFN,NL,D,SFO03,26197,175,66,17,5,4,17
20220818,Thu,COL,NL,SLN,NL,D,STL10,36137,165,67,19,13,6,14
20220818,Thu,CHN,NL,BAL,AL,D,BAL12,19454,183,67,14,5,4,10
20220818,Thu,HOU,AL,CHA,AL,D,CHI12,24407,233,86,36,25,12,19
20220818,Thu,TOR,AL,NYA,AL,N,NYC21,41419,189,73,20,10,5,19
20220818,Thu,KCA,AL,TBA,AL,N,STP01,8168,168,68,18,7,5,13
20220818,Thu,OAK,AL,TEX,AL,D,ARL03,16495,172,62,15,11,10,14
20220819,Fri,SLN,NL,ARI,NL,N,PHO01,32183,172,68,16,5,3,19
20220819,Fri,HOU,AL,ATL,NL,N,ATL03,42837,184,67,19,8,5,22
20220819,Fri,MIL,NL,CHN,NL,D,CHI11,39962,174,68,19,15,5,21
20220819,Fri,SFN,NL,COL,NL,N,DEN02,31604,176,66,15,11,6,11
20220819,Fri,MIA,NL,LAN,NL,N,LOS03,50431,161,61,11,3,6,16
20220819,Fri,NYN,NL,PHI,NL,N,PHI13,43176,208,74,20,8,5,20
20220819,Fri,CIN,NL,PIT,NL,N,PIT08,17706,168,70,20,8,2,14
20220819,Fri,WAS,NL,SDN,NL,N,SAN02,39474,226,69,13,8,8,23
20220819,Fri,BOS,AL,BAL,AL,N,BAL12,33136,246,85,37,25,5,15
20220819,Fri,CHA,AL,CLE,AL,N,CLE08,25521,194,65,16,7,4,25
20220819,Fri,ANA,AL,DET,AL,N,DET05,28197,135,58,7,1,1,18
20220819,Fri,TEX,AL,MIN,AL,N,MIN04,22627,174,59,9,3,7,15
20220819,Fri,TOR,AL,NYA,AL,N,NYC21,46194,172,64,12,4,3,15
20220819,Fri,SEA,AL,OAK,AL,N,OAK01,16912,164,71,20,11,5,10
20220819,Fri,KCA,AL,TBA,AL,N,STP01,10049,168,63,10,5,7,23
20220820,Sat,SLN,NL,ARI,NL,N,PHO01,34248,223,75,26,21,10,15
20220820,Sat,HOU,AL,ATL,NL,N,ATL03,42893,239,77,14,9,8,25
20220820,Sat,MIL,NL,CHN,NL,D,CHI11,35994,231,75,12,11,14,19
20220820,Sat,SFN,NL,COL,NL,N,DEN02,35278,187,72,17,7,3,12
20220820,Sat,MIA,NL,LAN,NL,N,LOS03,51813,159,65,15,7,5,24
20220820,Sat,NYN,NL,PHI,NL,D,PHI13,36809,222,67,17,9,10,17
20220820,Sat,NYN,NL,PHI,NL,N,PHI13,39374,203,64,14,4,7,16
20220820,Sat,CIN,NL,PIT,NL,N,PIT08,31761,214,72,18,10,10,18
20220820,Sat,WAS,NL,SDN,NL,N,SAN02,42529,198,64,12,3,6,13
20220820,Sat,BOS,AL,BAL,AL,D,BAL12,34939,184,72,20,6,1,18
20220820,Sat,CHA,AL,CLE,AL,N,CLE08,26179,159,63,10,1,4,8
20220820,Sat,ANA,AL,DET,AL,D,DET05,23581,160,65,18,7,5,11
20220820,Sat,TEX,AL,MIN,AL,N,MIN04,21781,207,78,17,6,6,13
20220820,Sat,TOR,AL,NYA,AL,D,NYC21,45538,191,69,16,7,3,20
20220820,Sat,SEA,AL,OAK,AL,D,OAK01,9626,199,68,15,7,8,17
20220820,Sat,KCA,AL,TBA,AL,D,STP01,19800,170,63,14,6,3,14
20220821,Sun,SLN,NL,ARI,NL,D,PHO01,25064,215,69,20,8,11,11
20220821,Sun,HOU,AL,ATL,NL,D,ATL03,42531,191,68,17,9,6,23
20220821,Sun,MIL,NL,CHN,NL,D,CHI11,34525,184,62,12,7,5,20
20220821,Sun,SFN,NL,COL,NL,D,DEN02,30682,227,84,21,17,6,17
20220821,Sun,MIA,NL,LAN,NL,D,LOS03,42125,198,71,22,12,7,20
20220821,Sun,NYN,NL,PHI,NL,D,PHI13,35801,266,82,30,18,10,16
20220821,Sun,CIN,NL,PIT,NL,D,PIT08,15046,202,73,23,14,7,15
20220821,Sun,WAS,NL,SDN,NL,D,SAN02,37040,150,63,16,3,2,11
20220821,Sun,BOS,AL,BAL,AL,N,WIL02,2467,203,63,15,8,7,20
20220821,Sun,ANA,AL,DET,AL,D,DET05,23064,176,63,14,4,7,14
20220821,Sun,TEX,AL,MIN,AL,D,MIN04,24802,174,65,15,7,3,18
20220821,Sun,TOR,AL,NYA,AL,D,NYC21,46958,179,61,11,5,6,18
20220821,Sun,SEA,AL,OAK,AL,D,OAK01,9314,208,65,21,8,5,15
20220821,Sun,KCA,AL,TBA,AL,D,STP01,12940,179,62,13,5,5,15
20220822,Mon,SLN,NL,CHN,NL,N,CHI11,29719,136,57,5,1,3,15
20220822,Mon,MIL,NL,LAN,NL,N,LOS03,37091,182,64,13,4,5,18
20220822,Mon,CIN,NL,PHI,NL,N,PHI13,19166,160,61,11,5,4,17
20220822,Mon,ATL,NL,PIT,NL,N,PIT08,11231,160,60,9,3,4,16
20220822,Mon,CHA,AL,KCA,AL,D,KAN06,8471,216,61,16,10,13,12
20220822,Mon,TEX,AL,MIN,AL,N,MIN04,18595,178,63,13,3,4,15
20220822,Mon,NYN,NL,NYA,AL,N,NYC21,48760,168,60,12,6,2,9
20220822,Mon,MIA,NL,OAK,AL,N,OAK01,2630,164,62,10,3,9,13
20220822,Mon,ANA,AL,TBA,AL,N,STP01,9942,180,62,13,3,9,16
20220823,Tue,SLN,NL,CHN,NL,D,CHI11,27273,189,63,10,2,8,9
20220823,Tue,SLN,NL,CHN,NL,N,CHI11,28163,195,74,23,14,7,12
20220823,Tue,TEX,AL,COL,NL,N,DEN02,28533,157,70,21,13,2,19
20220823,Tue,MIL,NL,LAN,NL,N,LOS03,53222,182,66,15,11,6,11
20220823,Tue,CIN,NL,PHI,NL,N,PHI13,20220,192,69,18,12,7,19
20220823,Tue,ATL,NL,PIT,NL,N,PIT08,13367,135,65,13,7,2,21
20220823,Tue,CLE,AL,SDN,NL,N,SAN02,38166,200,64,10,4,7,20
20220823,Tue,CHA,AL,BAL,AL,N,BAL12,12954,216,66,16,8,7,13
20220823,Tue,TOR,AL,BOS,AL,N,BOS07,30963,198,75,22,11,9,18
20220823,Tue,SFN,NL,DET,AL,N,DET05,21123,172,62,12,4,6,20
20220823,Tue,MIN,AL,HOU,AL,N,HOU03,32639,199,67,18,6,3,25
20220823,Tue,ARI,NL,KCA,AL,N,KAN06,12427,209,66,18,9,12,8
20220823,Tue,NYN,NL,NYA,AL,N,NYC21,49217,203,61,17,5,8,14
20220823,Tue,MIA,NL,OAK,AL,N,OAK01,4028,166,67,16,8,4,15
20220823,Tue,WAS,NL,SEA,AL,N,SEA03,38254,168,61,11,6,4,19
20220823,Tue,ANA,AL,TBA,AL,N,STP01,8810,177,72,21,12,4,15
20220824,Wed,SLN,NL,CHN,NL,N,CHI11,32012,166,68,18,8,2,13
20220824,Wed,TEX,AL,COL,NL,D,DEN02,25213,188,79,27,19,6,18
20220824,Wed,MIL,NL,LAN,NL,N,LOS03,47216,187,71,22,18,9,19
20220824,Wed,CIN,NL,PHI,NL,N,PHI13,24400,196,74,26,12,7,12
20220824,Wed,ATL,NL,PIT,NL,D,PIT08,12060,188,73,20,15,10,20
20220824,Wed,CLE,AL,SDN,NL,D,SAN02,30409,182,71,19,7,3,18
20220824,Wed,CHA,AL,BAL,AL,N,BAL12,12565,204,70,18,7,9,14
20220824,Wed,TOR,AL,BOS,AL,N,BOS07,31840,192,76,19,5,5,21
20220824,Wed,SFN,NL,DET,AL,D,DET05,17400,173,67,15,5,5,26
20220824,Wed,MIN,AL,HOU,AL,N,HOU03,27070,160,55,10,7,8,10
20220824,Wed,ARI,NL,KCA,AL,N,KAN06,10531,179,59,12,7,4,16
20220824,Wed,MIA,NL,OAK,AL,D,OAK01,3901,160,65,9,5,4,21
20220824,Wed,WAS,NL,SEA,AL,D,SEA03,21035,177,64,15,4,5,20
20220824,Wed,ANA,AL,TBA,AL,N,STP01,9763,220,74,12,5,9,23
20220825,Thu,SLN,NL,CHN,NL,D,CHI11,28803,172,75,24,10,4,13
20220825,Thu,COL,NL,NYN,NL,N,NYC20,37377,178,64,14,4,8,19
20220825,Thu,CIN,NL,PHI,NL,N,PHI13,21123,156,61,12,4,2,19
20220825,Thu,CHA,AL,BAL,AL,N,BAL12,13905,209,78,18,6,1,17
20220825,Thu,TOR,AL,BOS,AL,N,BOS07,30527,262,83,28,11,9,23
20220825,Thu,MIN,AL,HOU,AL,N,HOU03,33320,191,63,18,7,4,17
20220825,Thu,NYA,AL,OAK,AL,N,OAK01,10876,214,81,28,17,8,13
20220825,Thu,CLE,AL,SEA,AL,D,SEA03,24028,166,59,10,4,6,14
20220825,Thu,ANA,AL,TBA,AL,D,STP01,10733,180,68,17,10,5,21
20220826,Fri,LAN,NL,MIA,NL,N,MIA02,9365,258,86,24,16,9,17
20220826,Fri,CHN,NL,MIL,NL,N,MIL06,33549,196,67,9,7,9,20
20220826,Fri,COL,NL,NYN,NL,N,NYC20,32447,189,71,21,13,4,10
20220826,Fri,PIT,NL,PHI,NL,N,PHI13,30546,175,67,18,10,1,12
20220826,Fri,ATL,NL,SLN,NL,N,STL10,46027,223,76,26,13,9,12
20220826,Fri,CIN,NL,WAS,NL,N,WAS11,31256,187,69,17,9,4,19
20220826,Fri,TBA,AL,BOS,AL,N,BOS07,30095,210,73,25,17,5,20
20220826,Fri,ARI,NL,CHA,AL,N,CHI12,33054,160,63,12,9,6,11
20220826,Fri,BAL,AL,HOU,AL,N,HOU03,31035,177,63,11,2,6,14
20220826,Fri,SDN,NL,KCA,AL,N,KAN06,16479,217,81,30,18,6,17
20220826,Fri,SFN,NL,MIN,AL,N,MIN04,25246,175,60,13,9,6,17
20220826,Fri,NYA,AL,OAK,AL,N,OAK01,16821,170,65,14,5,8,18
20220826,Fri,CLE,AL,SEA,AL,N,SEA03,39870,209,71,17,5,5,21
20220826,Fri,DET,AL,TEX,AL,N,ARL03,20357,183,68,18,12,6,19
20220826,Fri,ANA,AL,TOR,AL,N,TOR02,40754,200,74,19,12,10,20
20220827,Sat,LAN,NL,MIA,NL,N,MIA02,23543,137,59,11,3,3,17
20220827,Sat,CHN,NL,MIL,NL,N,MIL06,40901,184,67,17,6,7,21
20220827,Sat,COL,NL,NYN,NL,N,NYC20,42617,174,62,12,3,2,17
20220827,Sat,PIT,NL,PHI,NL,N,PHI13,37105,179,62,13,6,7,24
20220827,Sat,ATL,NL,SLN,NL,N,STL10,46119,200,70,19,11,6,17
20220827,Sat,CIN,NL,WAS,NL,N,WAS11,30325,185,71,20,8,4,16
20220827,Sat,TBA,AL,BOS,AL,D,BOS07,34036,144,63,14,6,3,23
20220827,Sat,ARI,NL,CHA,AL,N,CHI12,25837,212,69,18,14,8,14
20220827,Sat,BAL,AL,HOU,AL,N,HOU03,34526,175,59,10,4,5,16
20220827,Sat,SDN,NL,KCA,AL,N,KAN06,22232,179,69,18,7,3,17
20220827,Sat,SFN,NL,MIN,AL,N,MIN04,27570,237,66,13,5,12,22
20220827,Sat,NYA,AL,OAK,AL,N,OAK01,36529,187,71,8,2,4,13
20220827,Sat,CLE,AL,SEA,AL,N,SEA03,45586,168,63,9,7,2,19
20220827,Sat,DET,AL,TEX,AL,N,ARL03,34357,180,73,27,13,6,14
20220827,Sat,ANA,AL,TOR,AL,D,TOR02,45311,200,62,8,2,5,22
20220828,Sun,LAN,NL,MIA,NL,D,MIA02,13617,194,68,16,8,8,19
20220828,Sun,CHN,NL,MIL,NL,D,MIL06,39035,204,74,27,16,10,14
20220828,Sun,COL,NL,NYN,NL,D,NYC20,36396,170,62,10,1,4,19
20220828,Sun,PIT,NL,PHI,NL,D,PHI13,30355,171,65,13,5,4,14
20220828,Sun,ATL,NL,SLN,NL,N,STL10,42897,186,65,16,9,3,15
20220828,Sun,CIN,NL,WAS,NL,D,WAS11,31411,141,60,11,5,2,14
20220828,Sun,TBA,AL,BOS,AL,D,BOS07,29116,194,80,30,16,7,13
20220828,Sun,ARI,NL,CHA,AL,D,CHI12,29781,170,60,10,5,8,15
20220828,Sun,BAL,AL,HOU,AL,D,HOU03,31559,188,60,13,4,5,19
20220828,Sun,SDN,NL,KCA,AL,D,KAN06,12584,240,80,28,21,11,18
20220828,Sun,SFN,NL,MIN,AL,D,MIN04,25285,207,70,21,11,6,12
20220828,Sun,NYA,AL,OAK,AL,D,OAK01,29498,199,60,12,5,6,20
20220828,Sun,CLE,AL,SEA,AL,D,SEA03,45190,151,59,9,4,3,16
20220828,Sun,DET,AL,TEX,AL,D,ARL03,24938,215,76,23,17,8,14
20220828,Sun,ANA,AL,TOR,AL,D,TOR02,44318,196,75,22,10,9,16
20220829,Mon,PHI,NL,ARI,NL,N,PHO01,18594,215,70,21,19,11,19
20220829,Mon,SLN,NL,CIN,NL,N,CIN09,11051,181,74,21,17,8,19
20220829,Mon,LAN,NL,MIA,NL,N,MIA02,10288,207,75,14,5,8,20
20220829,Mon,PIT,NL,MIL,NL,N,MIL06,23009,212,70,21,12,8,16
20220829,Mon,SDN,NL,SFN,NL,N,SFO03,24815,224,69,18,11,9,10
20220829,Mon,NYA,AL,ANA,AL,N,ANA01,44537,180,64,15,7,3,17
20220829,Mon,BOS,AL,MIN,AL,N,MIN04,19581,207,66,17,6,7,17
20220829,Mon,CHN,NL,TOR,AL,N,TOR02,26473,223,81,23,9,8,9
20220830,Tue,PHI,NL,ARI,NL,N,PHO01,16873,179,69,21,15,3,15
20220830,Tue,COL,NL,ATL,NL,N,ATL03,34237,214,74,18,5,5,17
20220830,Tue,SLN,NL,CIN,NL,N,CIN09,13271,153,63,15,5,2,11
20220830,Tue,TBA,AL,MIA,NL,N,MIA02,7386,192,74,23,8,2,18
20220830,Tue,PIT,NL,MIL,NL,N,MIL06,24764,163,63,14,6,8,22
20220830,Tue,LAN,NL,NYN,NL,N,NYC20,40607,192,69,17,6,9,15
20220830,Tue,SDN,NL,SFN,NL,N,SFO03,28267,215,70,16,7,8,20
20220830,Tue,OAK,AL,WAS,NL,N,WAS11,26321,204,75,24,16,7,20
20220830,Tue,NYA,AL,ANA,AL,N,ANA01,42684,179,70,16,9,3,16
20220830,Tue,KCA,AL,CHA,AL,N,CHI12,17130,201,78,25,16,5,22
20220830,Tue,BAL,AL,CLE,AL,N,CLE08,12492,157,59,10,6,6,12
20220830,Tue,SEA,AL,DET,AL,N,DET05,12536,173,71,18,12,3,14
20220830,Tue,BOS,AL,MIN,AL,N,MIN04,19909,207,65,16,14,11,17
20220830,Tue,HOU,AL,TEX,AL,N,ARL03,25566,176,66,15,6,6,18
20220830,Tue,CHN,NL,TOR,AL,N,TOR02,33759,183,62,13,8,7,15
20220831,Wed,PHI,NL,ARI,NL,N,PHO01,13690,206,83,32,16,8,13
20220831,Wed,COL,NL,ATL,NL,N,ATL03,29554,149,59,11,5,7,19
20220831,Wed,SLN,NL,CIN,NL,N,CIN09,13613,288,93,22,8,14,12
20220831,Wed,TBA,AL,MIA,NL,N,MIA02,7420,187,72,15,3,5,16
20220831,Wed,PIT,NL,MIL,NL,D,MIL06,25240,196,67,13,7,9,17
20220831,Wed,LAN,NL,NYN,NL,N,NYC20,41799,139,61,11,3,1,15
20220831,Wed,SDN,NL,SFN,NL,D,SFO03,25298,193,64,15,9,5,22
20220831,Wed,OAK,AL,WAS,NL,N,WAS11,26416,171,62,14,6,6,11
20220831,Wed,NYA,AL,ANA,AL,N,ANA01,43555,163,57,9,5,6,16
20220831,Wed,KCA,AL,CHA,AL,N,CHI12,17168,163,62,15,6,6,13
20220831,Wed,BAL,AL,CLE,AL,N,CLE08,12221,174,65,13,4,6,15
20220831,Wed,SEA,AL,DET,AL,N,DET05,13666,180,69,16,8,7,15
20220831,Wed,BOS,AL,MIN,AL,N,MIN04,19337,199,75,22,11,4,23
20220831,Wed,HOU,AL,TEX,AL,D,ARL03,19607,203,70,17,8,10,22
20220831,Wed,CHN,NL,TOR,AL,N,TOR02,28572,187,69,17,11,3,17
20220901,Thu,MIL,NL,ARI,NL,N,PHO01,10495,148,64,14,5,2,15
20220901,Thu,COL,NL,ATL,NL,N,ATL03,31203,143,59,7,3,1,29
20220901,Thu,LAN,NL,NYN,NL,D,NYC20,36908,194,59,12,8,9,17
20220901,Thu,OAK,AL,WAS,NL,D,WAS11,26877,242,78,22,12,10,25
20220901,Thu,TEX,AL,BOS,AL,N,BOS07,31340,221,76,26,17,14,16
20220901,Thu,KCA,AL,CHA,AL,D,CHI12,15257,202,71,19,8,5,23
20220901,Thu,BAL,AL,CLE,AL,N,CLE08,11827,161,63,9,3,5,22
20220901,Thu,SEA,AL,DET,AL,D,DET05,14393,167,68,14,7,6,19
20220902,Fri,MIL,NL,ARI,NL,N,PHO01,13488,171,62,15,3,5,18
20220902,Fri,MIA,NL,ATL,NL,N,ATL03,42161,177,65,16,9,6,19
20220902,Fri,COL,NL,CIN,NL,N,CIN09,16763,178,64,17,5,6,19
20220902,Fri,SDN,NL,LAN,NL,N,LOS03,45164,210,64,11,8,11,22
20220902,Fri,WAS,NL,NYN,NL,N,NYC20,33630,189,68,20,9,6,13
20220902,Fri,TOR,AL,PIT,NL,N,PIT08,18057,204,65,14,4,8,17
20220902,Fri,PHI,NL,SFN,NL,N,SFO03,32840,185,65,16,13,11,18
20220902,Fri,CHN,NL,SLN,NL,N,STL10,44491,186,65,16,8,8,16
20220902,Fri,HOU,AL,ANA,AL,N,ANA01,22464,189,66,14,6,9,22
20220902,Fri,OAK,AL,BAL,AL,N,BAL12,13558,166,62,15,7,5,15
20220902,Fri,TEX,AL,BOS,AL,N,BOS07,31628,191,68,19,10,9,14
20220902,Fri,MIN,AL,CHA,AL,N,CHI12,24818,197,69,19,7,5,12
20220902,Fri,SEA,AL,CLE,AL,N,CLE08,21923,177,69,16,6,6,12
20220902,Fri,KCA,AL,DET,AL,N,DET05,16067,180,64,16,8,5,15
20220902,Fri,NYA,AL,TBA,AL,N,STP01,17886,204,66,16,8,9,16
20220903,Sat,MIL,NL,ARI,NL,N,PHO01,22138,252,80,22,13,7,18
20220903,Sat,MIA,NL,ATL,NL,N,ATL03,42405,185,61,12,3,8,20
20220903,Sat,SDN,NL,LAN,NL,N,LOS03,46144,162,66,15,13,7,11
20220903,Sat,WAS,NL,NYN,NL,N,NYC20,33509,172,69,18,7,5,16
20220903,Sat,TOR,AL,PIT,NL,N,PIT08,23568,186,67,13,5,5,21
20220903,Sat,PHI,NL,SFN,NL,D,SFO03,40010,213,71,23,8,8,20
20220903,Sat,CHN,NL,SLN,NL,N,STL10,47816,182,64,19,12,10,12
20220903,Sat,HOU,AL,ANA,AL,N,ANA01,38244,251,80,11,3,6,19
20220903,Sat,OAK,AL,BAL,AL,N,BAL12,30853,197,68,19,9,5,16
20220903,Sat,TEX,AL,BOS,AL,D,BOS07,31474,192,69,17,6,6,20
20220903,Sat,MIN,AL,CHA,AL,N,CHI12,31655,141,63,14,13,6,12
20220903,Sat,SEA,AL,CLE,AL,N,CLE08,26254,199,68,16,4,7,10
20220903,Sat,KCA,AL,DET,AL,N,DET05,15259,179,74,23,14,6,13
20220903,Sat,NYA,AL,TBA,AL,N,STP01,21754,159,58,10,3,2,12
20220904,Sun,MIL,NL,ARI,NL,D,PHO01,20274,159,60,11,6,6,16
20220904,Sun,MIA,NL,ATL,NL,D,ATL03,42360,179,60,12,7,10,25
20220904,Sun,COL,NL,CIN,NL,D,CIN09,0,178,65,12,10,10,17
20220904,Sun,COL,NL,CIN,NL,D,CIN09,23060,169,61,13,9,12,12
20220904,Sun,SDN,NL,LAN,NL,D,LOS03,48522,248,68,17,12,12,21
20220904,Sun,WAS,NL,NYN,NL,D,NYC20,31711,174,67,17,8,7,10
20220904,Sun,TOR,AL,PIT,NL,D,PIT08,14903,182,66,14,7,8,21
20220904,Sun,PHI,NL,SFN,NL,D,SFO03,41189,190,69,17,8,7,26
20220904,Sun,CHN,NL,SLN,NL,D,STL10,46642,142,57,9,2,2,9
20220904,Sun,HOU,AL,ANA,AL,D,ANA01,28179,163,68,17,10,5,16
20220904,Sun,OAK,AL,BAL,AL,D,BAL12,19883,179,68,17,5,4,8
20220904,Sun,TEX,AL,BOS,AL,D,BOS07,32422,187,63,16,7,8,12
20220904,Sun,MIN,AL,CHA,AL,D,CHI12,32305,201,72,19,5,3,16
20220904,Sun,SEA,AL,CLE,AL,D,CLE08,17809,227,79,18,8,11,18
20220904,Sun,KCA,AL,DET,AL,D,DET05,15206,219,67,16,5,9,18
20220904,Sun,NYA,AL,TBA,AL,D,STP01,25025,217,69,12,3,5,17
20220905,Mon,MIL,NL,COL,NL,D,DEN02,32627,195,65,14,10,5,17
20220905,Mon,SFN,NL,LAN,NL,N,LOS03,51887,181,71,18,11,3,22
20220905,Mon,ARI,NL,SDN,NL,D,SAN02,37713,171,63,11,5,3,18
20220905,Mon,WAS,NL,SLN,NL,D,STL10,45779,185,69,17,6,7,10
20220905,Mon,DET,AL,ANA,AL,N,ANA01,19518,173,72,20,10,3,18
20220905,Mon,TOR,AL,BAL,AL,D,BAL12,0,197,74,22,10,3,14
20220905,Mon,TOR,AL,BAL,AL,D,BAL12,25451,177,74,21,12,4,11
20220905,Mon,TEX,AL,HOU,AL,N,HOU03,35162,157,59,11,1,2,16
20220905,Mon,CLE,AL,KCA,AL,N,KAN06,11511,197,74,19,11,5,14
20220905,Mon,MIN,AL,NYA,AL,D,NYC21,38446,178,59,13,7,7,15
20220905,Mon,CHA,AL,SEA,AL,D,SEA03,37109,168,66,11,5,4,19
20220905,Mon,BOS,AL,TBA,AL,D,STP01,12264,180,67,16,7,5,21
20220906,Tue,CIN,NL,CHN,NL,N,CHI11,27600,188,60,13,12,14,19
20220906,Tue,MIL,NL,COL,NL,N,DEN02,22329,181,75,19,17,7,18
20220906,Tue,SFN,NL,LAN,NL,N,LOS03,39752,163,66,16,9,2,11
20220906,Tue,MIA,NL,PHI,NL,N,PHI13,17145,186,57,12,5,8,23
20220906,Tue,NYN,NL,PIT,NL,N,PIT08,8817,190,65,19,9,8,12
20220906,Tue,ARI,NL,SDN,NL,N,SAN02,31380,193,68,16,11,6,15
20220906,Tue,WAS,NL,SLN,NL,N,STL10,37629,169,62,15,5,2,13
20220906,Tue,DET,AL,ANA,AL,N,ANA01,20002,181,71,15,8,4,13
20220906,Tue,TOR,AL,BAL,AL,N,BAL12,8411,233,73,22,14,8,16
20220906,Tue,TEX,AL,HOU,AL,N,HOU03,26803,203,70,16,5,7,24
20220906,Tue,CLE,AL,KCA,AL,N,KAN06,12580,152,64,14,5,2,14
20220906,Tue,ATL,NL,OAK,AL,N,OAK01,6062,189,71,22,19,8,19
20220906,Tue,CHA,AL,SEA,AL,N,SEA03,17958,182,62,13,2,6,18
20220906,Tue,BOS,AL,TBA,AL,N,STP01,8069,157,66,19,12,4,18
20220907,Wed,CIN,NL,CHN,NL,N,CHI11,27945,174,72,22,7,3,19
20220907,Wed,MIL,NL,COL,NL,D,DEN02,20278,155,67,16,12,3,20
20220907,Wed,SFN,NL,LAN,NL,D,LOS03,39237,193,68,19,10,9,21
20220907,Wed,MIA,NL,PHI,NL,N,PHI13,17755,182,67,18,7,1,18
20220907,Wed,NYN,NL,PIT,NL,D,PIT08,8717,156,69,17,6,1,18
20220907,Wed,NYN,NL,PIT,NL,N,PIT08,9824,197,72,21,9,8,18
20220907,Wed,ARI,NL,SDN,NL,N,SAN02,36948,183,63,16,9,7,13
20220907,Wed,WAS,NL,SLN,NL,N,STL10,34715,198,68,19,11,5,15
20220907,Wed,DET,AL,ANA,AL,D,ANA01,15756,215,76,24,9,7,21
20220907,Wed,TOR,AL,BAL,AL,N,BAL12,11488,187,66,12,4,5,13
20220907,Wed,TEX,AL,HOU,AL,N,HOU03,26239,217,64,9,6,11,17
20220907,Wed,CLE,AL,KCA,AL,N,KAN06,13394,192,65,14,3,10,11
20220907,Wed,MIN,AL,NYA,AL,D,NYC21,0,243,87,20,9,7,25
20220907,Wed,MIN,AL,NYA,AL,D,NYC21,30157,197,64,14,8,12,24
20220907,Wed,ATL,NL,OAK,AL,D,OAK01,5332,186,66,13,10,5,21
20220907,Wed,CHA,AL,SEA,AL,D,SEA03,15264,212,69,15,14,9,24
20220907,Wed,BOS,AL,TBA,AL,N,STP01,8696,171,60,10,1,8,13
20220908,Thu,CIN,NL,CHN,NL,D,CHI11,23910,194,65,16,7,7,18
20220908,Thu,SFN,NL,MIL,NL,D,MIL06,0,140,55,6,3,2,20
20220908,Thu,SFN,NL,MIL,NL,D,MIL06,23019,188,60,10,4,10,21
20220908,Thu,MIA,NL,PHI,NL,N,PHI13,19073,184,73,21,10,3,15
20220908,Thu,WAS,NL,SLN,NL,D,STL10,40437,237,81,29,17,7,9
20220908,Thu,MIN,AL,NYA,AL,N,NYC21,35551,201,70,17,6,5,16
20220908,Thu,CHA,AL,OAK,AL,N,OAK01,4591,196,79,27,16,5,20
20220909,Fri,SFN,NL,CHN,NL,D,CHI11,31309,172,57,8,6,6,24
20220909,Fri,ARI,NL,COL,NL,N,DEN02,34848,185,71,23,22,12,13
20220909,Fri,NYN,NL,MIA,NL,N,MIA02,12692,185,64,17,9,9,15
20220909,Fri,CIN,NL,MIL,NL,N,MIL06,33660,162,70,22,9,1,19
20220909,Fri,WAS,NL,PHI,NL,N,PHI13,22304,159,69,23,8,0,8
20220909,Fri,SLN,NL,PIT,NL,N,PIT08,15718,192,69,21,10,6,16
20220909,Fri,LAN,NL,SDN,NL,N,SAN02,43286,227,71,14,8,6,19
20220909,Fri,BOS,AL,BAL,AL,N,BAL12,16451,209,62,14,4,10,14
20220909,Fri,ANA,AL,HOU,AL,N,HOU03,33509,180,60,11,7,8,13
20220909,Fri,DET,AL,KCA,AL,N,KAN06,14556,185,76,23,11,6,15
20220909,Fri,CLE,AL,MIN,AL,N,MIN04,18595,216,81,29,12,2,16
20220909,Fri,TBA,AL,NYA,AL,N,NYC21,46160,212,73,20,6,6,16
20220909,Fri,CHA,AL,OAK,AL,N,OAK01,11494,173,67,13,8,4,18
20220909,Fri,ATL,NL,SEA,AL,N,SEA03,42114,186,69,16,10,6,22
20220909,Fri,TOR,AL,TEX,AL,N,ARL03,21329,169,68,17,7,3,15
20220910,Sat,SFN,NL,CHN,NL,D,CHI11,40086,163,69,18,5,3,17
20220910,Sat,ARI,NL,COL,NL,N,DEN02,27871,181,61,14,5,7,11
20220910,Sat,NYN,NL,MIA,NL,N,MIA02,17441,193,76,25,13,6,22
20220910,Sat,CIN,NL,MIL,NL,N,MIL06,34615,154,56,7,6,7,16
20220910,Sat,WAS,NL,PHI,NL,N,PHI13,37185,195,71,20,13,8,9
20220910,Sat,SLN,NL,PIT,NL,N,PIT08,22042,194,71,21,12,8,5
20220910,Sat,LAN,NL,SDN,NL,N,SAN02,43639,187,69,20,12,7,17
20220910,Sat,BOS,AL,BAL,AL,N,BAL12,26050,205,81,29,21,6,14
20220910,Sat,ANA,AL,HOU,AL,N,HOU03,38533,188,67,18,6,4,21
20220910,Sat,DET,AL,KCA,AL,D,KAN06,15929,158,59,15,11,5,11
20220910,Sat,CLE,AL,MIN,AL,N,MIN04,26073,207,70,19,9,9,13
20220910,Sat,TBA,AL,NYA,AL,D,NYC21,43088,167,73,22,12,1,15
